h1|h2|h3|ind|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados hombres de 45 y más años: Estudios universitarios de segundo ciclo"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados hombres de 45 y más años: Otros estudios universitarios"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: Sin alfabetizar"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: Estudios primarios incompletos"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: Estudios primarios completos"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: FP Medio"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: ESO"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: FP Superior"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: Estudios universitarios de primer ciclo"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: Estudios universitarios de segundo ciclo"|
"Mercado de trabajo"|"Paro"|"Parados por sexo, edad y nivel académico"|"Parados mujeres de 45 y más años: Otros estudios universitarios"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos total"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sexo: Hombres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sexo: Mujeres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sector: Agricultura"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sector: Industria"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sector: Construcción"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sector: Servicios"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por tipo: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por tipo: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por tipo: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sexo y tipo: Hombres e indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sexo y tipo: Hombres y convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sexo y tipo: Hombres y temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sexo y tipo: Mujeres e indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sexo y tipo: Mujeres y convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos por sexo y tipo: Mujeres y temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos registrados en el año (‰ habitantes de 15 y más años)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por sexo (%sobre el total de contratos): Hombres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por sexo (%sobre el total de contratos): Mujeres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por sector (%sobre el total de contratos): Agricultura"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por sector (%sobre el total de contratos): Industria"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por sector (%sobre el total de contratos): Construcción"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por sector (%sobre el total de contratos): Servicios"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por tipo (%sobre el total de contratos): Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por tipo (%sobre el total de contratos): Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos por tipo (%sobre el total de contratos): Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos indefinidos: Hombres (% sobre el total de contratos indefinidos)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos convertidos a indefinidos: Hombres (%sobre el total de contratos convertidos a indefinidos)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos temporales: Hombres (% sobre el total de contratos temporales)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos indefinidos: Mujeres (% sobre el total de contratos indefinidos)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos convertidos a indefinidos: Mujeres (%sobre el total de contratos convertidos a indefinidos)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos temporales: Mujeres (% sobre el total de contratos temporales)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos indefinidos registrados en el año: Menores de 30 años (% sobre total contratos indefinidos)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos indefinidos registrados en el año: Población de 45 y más años (% sobre total contratos indefinidos)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Población contratada total"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Población contratada: Hombres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Población contratada: Mujeres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Población contratada en el año (‰ habitantes de 15 y más años)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Rotación contractual total"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Rotación contractual: Hombres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Rotación contractual: Mujeres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos registrados a extranjeros total"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos registrados a extranjeros: Hombres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Contratos registrados a extranjeros: Mujeres"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"% Contratos a extranjeros (% sobre el total de contratos)"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Crecimiento mensual de los contratos"|
"Mercado de trabajo"|"Contratos"|"Contratos registrados"|"Crecimiento anual de los contratos"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y sector"|"Contratos hombres: Agricultura"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y sector"|"Contratos hombres: Industria"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y sector"|"Contratos hombres: Construcción"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y sector"|"Contratos hombres: Servicios"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y sector"|"Contratos mujeres: Agricultura"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y sector"|"Contratos mujeres: Industria"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y sector"|"Contratos mujeres: Construcción"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y sector"|"Contratos mujeres: Servicios"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Dirección empresas y Administraciones Públicas"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Técnicos y profesionales científicos e intelectuales"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Técnicos y profesionales de apoyo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Empleados de tipo administrativo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Trabajadores de servicios de restauración, personales, protección y vendedores de comercio"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Trabajadores cualificados en agricultura y en pesca"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Artesanos y trabajadores cualificados de industrias manufactureras, la construcción y la minería"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Operadores de maquinaria e instalaciones, montadores"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Trabajadores no cualificados"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos: Fuerzas armadas"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Dirección empresas y Administraciones Públicas"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Técnicos y profesionales científicos e intelectuales"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Técnicos y profesionales de apoyo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Empleados de tipo administrativo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Trabajadores de servicios de restauración, personales, protección y vendedores de comercio"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Trabajadores cualificados en agricultura y en pesca"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Artesanos y trabajadores cualificados de industrias manufactureras, la construcción y la minería"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Operadores de maquinaria e instalaciones, montadores"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Trabajadores no cualificados"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos hombres: Fuerzas armadas"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Dirección empresas y Administraciones Públicas"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Técnicos y profesionales científicos e intelectuales"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Técnicos y profesionales de apoyo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Empleados de tipo administrativo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Trabajadores de servicios de restauración, personales, protección y vendedores de comercio"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Trabajadores cualificados en agricultura y en pesca"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Artesanos y trabajadores cualificados de industrias manufactureras, la construcción y la minería"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Operadores de maquinaria e instalaciones, montadores"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Trabajadores no cualificados"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo y ocupación"|"Contratos mujeres: Fuerzas armadas"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres menores de 25 años: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres menores de 25 años: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres menores de 25 años: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres menores de 25 años: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres menores de 25 años: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres menores de 25 años: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres menores de 30 años: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres menores de 30 años: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres menores de 30 años: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres menores de 30 años: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres menores de 30 años: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres menores de 30 años: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres de 25 a 44 años: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres de 25 a 44 años: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres de 25 a 44 años: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres de 25 a 44 años: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres de 25 a 44 años: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres de 25 a 44 años: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres de 45 y más años: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres de 45 y más años: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos hombres de 45 y más años: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres de 45 y más años: Indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres de 45 y más años: Convertido a indefinido"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y tipo"|"Contratos mujeres de 45 y más años: Temporal"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos: Sin alfabetizar"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos: Estudios primarios"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos: FP Medio"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos: ESO"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos: FP Superior"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos: Estudios universitarios de primer ciclo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos: Estudios universitarios de segundo ciclo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos hombres: Sin alfabetizar"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos hombres: Estudios primarios"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos hombres: FP Medio"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos hombres: ESO"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos hombres: FP Superior"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos hombres: Estudios universitarios de primer ciclo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos hombres: Estudios universitarios de segundo ciclo"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos mujeres: Sin alfabetizar"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos mujeres: Estudios primarios"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos mujeres: FP Medio"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos mujeres: ESO"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos mujeres: FP Superior"|
"Mercado de trabajo"|"Contratos"|"Contratos por sexo, edad y nivel académico"|"Contratos mujeres: Estudios universitarios de primer ciclo"|
